,portfolio_return
2023-08-11,-0.0017890918841731108
2023-08-14,0.0041528447211259594
2023-08-15,-0.00848422070058934
2023-08-16,-0.007325956606043072
2023-08-17,-0.007820938567348536
2023-08-18,0.0011468517253964805
2023-08-21,0.003897805304839075
2023-08-22,0.002604883782562695
2023-08-23,0.01660439470476973
2023-08-24,-0.013784695145610117
2023-08-25,0.00585552246285701
2023-08-28,0.005308845021474085
2023-08-29,0.015516961695968412
2023-08-30,0.006024486775578097
2023-08-31,0.0010991013139982188
2023-09-01,-0.0011937381746331968
2023-09-05,-0.004822326621435381
2023-09-06,-0.010825979253949746
2023-09-07,-0.007220067130811714
2023-09-08,0.0021092590643958077
2023-09-11,0.0038978539904633183
2023-09-12,-0.006656333309883778
2023-09-13,-0.0018967836250203263
2023-09-14,0.0037476198691628326
2023-09-15,-0.006617273477376529
2023-09-18,0.005991089866574662
2023-09-19,-0.0012806505927489553
2023-09-20,-0.008020196249900913
2023-09-21,-0.015474809076117247
2023-09-22,0.0028066614750590804
2023-09-25,-0.0027585248589439004
2023-09-26,-0.013022432980520549
2023-09-27,-0.004766260807534728
2023-09-28,0.0027351109059022606
2023-09-29,-0.0017755984251101257
2023-10-02,-0.0009591712705557141
2023-10-03,-0.012724249431159507
2023-10-04,0.00838907287161348
2023-10-05,-0.0005974396909824266
2023-10-06,0.007202190193531877
2023-10-09,0.012260318918115588
2023-10-10,0.0008586295651813458
2023-10-11,0.00940370456439421
2023-10-12,-0.007020960072731163
2023-10-13,0.004277499111256234
2023-10-16,-2.3888266270155866e-05
2023-10-17,-0.004276024849858829
2023-10-18,-0.005702152152953132
2023-10-19,-0.005775221392728724
2023-10-20,-0.006763680657766181
2023-10-23,0.0021062291943971805
2023-10-24,0.00654279123767374
2023-10-25,-0.01422662159116115
2023-10-26,-0.00788245800610099
2023-10-27,0.00309783785607447
2023-10-30,0.005029378203902368
2023-10-31,0.0006963167811948168
2023-11-01,0.012935186760001292
2023-11-02,0.01666297837312989
2023-11-03,0.005191111706088592
2023-11-06,0.0006597692028933008
2023-11-07,0.007417052058288576
2023-11-08,0.0028231977890783356
2023-11-09,-0.0074953896993720905
2023-11-10,0.011057366587395555
2023-11-13,-0.0018836047355923924
2023-11-14,0.017198344778671347
2023-11-15,-0.002173823787889617
2023-11-16,0.006930449491471791
2023-11-17,0.0011874862811506405
2023-11-20,0.0066919503456043476
2023-11-21,-0.0003899062636943287
2023-11-22,0.00214048201946202
2023-11-24,-0.0028963307090119628
2023-11-27,0.003931458095096297
2023-11-28,0.004405892427635827
2023-11-29,0.0013737442774161227
2023-11-30,-0.0022649334322837333
2023-12-01,0.010260055633518308
2023-12-04,-0.009987351354000574
2023-12-05,0.008125306726475401
2023-12-06,0.00027362744650076803
2023-12-07,0.005492115930493214
2023-12-08,-0.0011049965118305138
2023-12-11,-0.002769141165681077
2023-12-12,0.004559464119062007
2023-12-13,0.01767792926691243
2023-12-14,0.00692403136069153
2023-12-15,-0.0015307940955420207
2023-12-18,-2.3082358270798886e-05
2023-12-19,0.005733827476576891
2023-12-20,-0.007681068005778436
2023-12-21,0.004186565213111138
2023-12-22,-0.0004389354530012213
2023-12-26,0.003580516292473313
2023-12-27,0.00529002987019993
2023-12-28,-0.0022013535695995404
2023-12-29,-0.004660797023757013
2024-01-02,-0.013451898557281084
2024-01-03,-0.006112789055245571
2024-01-04,-0.007094845469182154
2024-01-05,-0.0021841676548259416
2024-01-08,0.01209807235482856
2024-01-09,-0.0015775575263964115
2024-01-10,0.0022180931898111217
2024-01-11,0.0011961933263657798
2024-01-12,0.002152342381625161
2024-01-16,-0.008694520368488945
2024-01-17,-0.005815564099792249
2024-01-18,0.010771886601782478
2024-01-19,0.010723484235320413
2024-01-22,0.003531254072666457
2024-01-23,0.0019240653511916506
2024-01-24,-0.0022039191357286826
2024-01-25,0.0030844538791569677
2024-01-26,-0.0037825265485439633
2024-01-29,0.00659364626997494
2024-01-30,-0.0032962264634461393
2024-01-31,-0.009350032041327871
2024-02-01,0.013547092611158718
2024-02-02,-0.0020045479225819555
2024-02-05,-0.004217001732808434
2024-02-06,0.004884375694548382
2024-02-07,0.002801511110166999
2024-02-08,-0.0020425773620313947
2024-02-09,0.002747373448997692
2024-02-12,-0.0029691637225415235
2024-02-13,-0.014419018854487752
2024-02-14,0.003908654363609366
2024-02-15,0.004026536150288429
2024-02-16,-0.00494325260724402
2024-02-20,-0.002062353644717341
2024-02-21,-0.0012015427855775586
2024-02-22,0.013163437180268469
2024-02-23,0.001317744333117155
2024-02-26,-0.00337829013772879
2024-02-27,0.0008399066556671998
2024-02-28,-0.0010346248518713352
2024-02-29,0.004118235943751181
2024-03-01,0.008637230374097448
2024-03-04,-0.003668288002978315
2024-03-05,-0.007373374161844204
2024-03-06,0.0038911502461536074
2024-03-07,0.005792308577452233
2024-03-08,-0.0007465319893459107
2024-03-11,0.0016985654931769294
2024-03-12,0.0016620866507029318
2024-03-13,-0.003871664622208826
2024-03-14,-0.0026590091626323086
2024-03-15,-0.004913892887050686
2024-03-18,0.004070798064362613
2024-03-19,0.004635100017672046
2024-03-20,0.009422817189076406
2024-03-21,-0.006516776308417606
2024-03-22,0.001200799851668677
2024-03-25,-0.0033123640210853014
2024-03-26,-0.0011563065111744209
2024-03-27,0.009968669883870972
2024-03-28,-0.0001356955565251284
2024-04-01,-0.0033558211991023155
2024-04-02,-0.002586209865386912
2024-04-03,0.0033284934352058927
2024-04-04,-0.006239759182544802
2024-04-05,0.005910408957724833
2024-04-08,5.3709457450601145e-05
2024-04-09,0.005361197791154381
2024-04-10,-0.012315109108883605
2024-04-11,0.01608273290663398
2024-04-12,-0.005875478188112028
2024-04-15,-0.009676476918112267
2024-04-16,-0.005304723965647008
2024-04-17,-0.0045502596783670414
2024-04-18,-0.003031459956260818
2024-04-19,-0.007047543939835777
2024-04-22,-0.0004890856170945317
2024-04-23,0.006171231450976046
2024-04-24,0.0013132921283684597
2024-04-25,-0.0009212860941197217
2024-04-26,0.0059455179237597015
2024-04-29,0.0076821745961167314
2024-04-30,-0.016432159109187695
2024-05-01,-4.1785732725685594e-05
2024-05-02,0.008994973615455138
2024-05-03,0.019916817808180023
2024-05-06,0.005274203751760708
2024-05-07,0.0013041255673469367
2024-05-08,-0.001531346470021511
2024-05-09,0.007682208513103283
2024-05-10,-0.00016697228545101703
2024-05-13,0.0022428299690004042
2024-05-14,0.0062397677401271785
2024-05-15,0.013254502061108297
2024-05-16,-0.001667836110774168
2024-05-17,0.0021419293772979133
2024-05-20,0.0030600784153508092
2024-05-21,0.002982354968499301
2024-05-22,-0.005598517451501195
2024-05-23,-0.011944709020081845
2024-05-24,0.007268917800475983
2024-05-28,0.00010815407154929381
2024-05-29,-0.006809179454772441
2024-05-30,-0.00013437316917759242
2024-05-31,0.0026192869585562662
2024-06-03,0.008061942900920195
2024-06-04,0.00161869185543555
2024-06-05,0.011730372558966098
2024-06-06,-0.0003245058016366543
2024-06-07,-0.008927427153506607
2024-06-10,-0.0019559593331425875
2024-06-11,0.0185035286553914
2024-06-12,0.011902719648205462
2024-06-13,0.003860488377000415
2024-06-14,0.0037660474923342244
2024-06-17,0.004879815344920146
2024-06-18,0.0009868616238902562
2024-06-20,-0.005296249135028042
2024-06-21,-0.006027679401644193
2024-06-24,-0.0007184636596756275
2024-06-25,0.0032784134699944904
2024-06-26,-0.0001105729006637187
2024-06-27,0.00467368333706677
2024-06-28,-0.008844576309780906
2024-07-01,0.004356918283051492
2024-07-02,0.00819408761924656
2024-07-03,0.008561405265377431
2024-07-05,0.011830902811254162
2024-07-08,-5.499740033076961e-05
2024-07-09,0.0005737581038985696
2024-07-10,0.009127331671944105
2024-07-11,-0.00541653703180831
2024-07-12,0.00575029330145842
2024-07-15,0.0027387523913995795
2024-07-16,0.0083648927214929
2024-07-17,-0.014795532192572482
2024-07-18,-0.009456396695753887
2024-07-19,-0.007797721236392441
2024-07-22,0.004177898909548717
2024-07-23,0.0003365988014730092
2024-07-24,-0.020601319565727395
2024-07-25,-0.005747209033573952
2024-07-26,0.008350479552600022
2024-07-29,0.0015669568545231276
2024-07-30,-0.000512775447717928
2024-07-31,0.017658658622439385
2024-08-01,-0.010107135814513234
2024-08-02,-0.0014378910542069087
2024-08-05,-0.023337540609959365
2024-08-06,-0.00435281597772672
2024-08-07,-0.002583904963134743
2024-08-08,0.015775740415244856
2024-08-09,0.007103291126713174
2024-08-12,0.006082021805637794
2024-08-13,0.012649254093626184
2024-08-14,0.0007134707230516571
2024-08-15,0.010083031485220495
2024-08-16,0.007012381519579592
2024-08-19,0.004965207738996647
2024-08-20,0.0021225990743408475
2024-08-21,0.0013742699301747764
2024-08-22,-0.010835606275957766
2024-08-23,0.009920955662128961
2024-08-26,-0.002000890512541176
2024-08-27,0.0018117492382335955
2024-08-28,-0.00645754978425579
2024-08-29,0.002995679695724718
2024-08-30,6.766214788278698e-06
2024-09-03,-0.013463451179369914
2024-09-04,2.1702565492098857e-05
2024-09-05,0.003867983749323578
2024-09-06,-0.011739368802574292
2024-09-09,0.006565191389399772
2024-09-10,0.004257724499025706
2024-09-11,0.008164256212904775
2024-09-12,0.006276571422974264
2024-09-13,0.0042107092144362925
2024-09-16,-0.004416674949170307
2024-09-17,-0.0014574057066548461
2024-09-18,-0.001938542860660242
2024-09-19,0.01807751141442431
2024-09-20,0.00044551126749166044
2024-09-23,-0.0005308347750881738
2024-09-24,0.005061014617855442
2024-09-25,-0.0030838074988679414
2024-09-26,0.0047863618093476395
2024-09-27,-0.0017236333585952223
2024-09-30,0.0033021399495043015
2024-10-01,-0.006994710937892102
2024-10-02,-0.0007817017190919983
2024-10-03,-0.0035282605991550755
2024-10-04,0.002298755886064363
2024-10-07,-0.010719408264967357
2024-10-08,0.007352167541442789
2024-10-09,0.004027679121185557
2024-10-10,-0.00033548992108585197
2024-10-11,0.0015625503800130508
2024-10-14,0.006392608318365767
2024-10-15,0.0010507437529833292
2024-10-16,0.0009525242993317922
2024-10-17,-0.0015251814801919392
2024-10-18,0.006776450152519864
2024-10-21,-0.002254055541849098
2024-10-22,0.0019275390181931586
2024-10-23,-0.012263483230692176
2024-10-24,0.0046929508571000875
2024-10-25,0.0011586028004192173
2024-10-28,0.0018265923694260168
2024-10-29,0.004938902121354616
2024-10-30,-0.00351834602046619
2024-10-31,-0.015546944966671285
2024-11-01,-0.0040189535958152335
2024-11-04,0.0015416639274155486
2024-11-05,0.007742081583742611
2024-11-06,-0.0021076935079580752
2024-11-07,0.014573905453919168
2024-11-08,0.002025962736929898
2024-11-11,-0.008072287465283524
2024-11-12,-0.00573967336543948
2024-11-13,-0.003300894376559427
2024-11-14,0.0006825481470359657
2024-11-15,-0.01112991460259316
2024-11-18,0.008992360439418513
2024-11-19,0.0051296598340506705
2024-11-20,0.0010651474034467868
2024-11-21,0.00287536368732777
2024-11-22,0.0047901182213630385
2024-11-25,0.00271799987697463
2024-11-26,0.003594001519925882
2024-11-27,-0.00047347346115191854
2024-11-29,0.008792322827487275
2024-12-02,0.0031408050818937387
2024-12-03,0.0019121104096162967
2024-12-04,0.006735562864703404
2024-12-05,-0.0019412736459901937
2024-12-06,0.002367116649202927
2024-12-09,0.0007205098882149489
2024-12-10,0.001192136216606876
2024-12-11,0.004050976604014166
2024-12-12,-0.006537762455307574
2024-12-13,-0.002863248510219663
2024-12-16,0.007124172791695216
2024-12-17,-5.708578184382418e-05
2024-12-18,-0.024121870348540318
2024-12-19,-0.0023234760564553977
2024-12-20,0.011066630280090984
2024-12-23,0.0009583537371884888
2024-12-24,0.008428954130195088
2024-12-26,0.001743418626059068
2024-12-27,-0.01048440410311553
2024-12-30,-0.006681704295808899
2024-12-31,-0.0036824073590272736
