,portfolio_vol
2023-11-28,0.006662708389113151
2023-11-29,0.006419363966833828
2023-11-30,0.006168246841855917
2023-12-01,0.006009773825753509
2023-12-04,0.006097089592534056
2023-12-05,0.006199220238833416
2023-12-06,0.006441083414033556
2023-12-07,0.006358389069903186
2023-12-08,0.006578259335319108
2023-12-11,0.006453466845784134
2023-12-12,0.006457677291631184
2023-12-13,0.006350477138839825
2023-12-14,0.007169146214480999
2023-12-15,0.007033522057327062
2023-12-18,0.0067760930188695565
2023-12-19,0.006649160292227451
2023-12-20,0.006527591885318576
2023-12-21,0.006982059093207039
2023-12-22,0.006956472442602401
2023-12-26,0.006672702900805447
2023-12-27,0.006464121687715506
2023-12-28,0.006287921600821977
2023-12-29,0.006027742246758896
2024-01-02,0.005887172171752123
2024-01-03,0.0070383927019228775
2024-01-04,0.007021787295579822
2024-01-05,0.006917534084689367
2024-01-08,0.006565774139165784
2024-01-09,0.007522008145603879
2024-01-10,0.007161644661378636
2024-01-11,0.0069246017772283015
2024-01-12,0.0066043054883917676
2024-01-16,0.006315347987488062
2024-01-17,0.006311032649478769
2024-01-18,0.006213526459289673
2024-01-19,0.007028877194691115
2024-01-22,0.007578457478390107
2024-01-23,0.007286085768785538
2024-01-24,0.007002702963589627
2024-01-25,0.0067300872271793145
2024-01-26,0.006506984351434546
2024-01-29,0.006311732741750054
2024-01-30,0.006358803724750032
2024-01-31,0.006384697863639097
2024-02-01,0.0073032489640996
2024-02-02,0.0076431168139183495
2024-02-05,0.007882080957554136
2024-02-06,0.007664326850742005
2024-02-07,0.007375288000872301
2024-02-08,0.007242113179847959
2024-02-09,0.006910404833016224
2024-02-12,0.006762172816129725
2024-02-13,0.006517265664836132
2024-02-14,0.007095041765828017
2024-02-15,0.0070359893110885224
2024-02-16,0.006784438666995453
2024-02-20,0.006668614407896784
2024-02-21,0.006448580897200251
2024-02-22,0.006204794274611069
2024-02-23,0.007531881730884298
2024-02-26,0.007245325542711505
2024-02-27,0.006935928383890648
2024-02-28,0.006667059126546038
2024-02-29,0.006420760540152737
2024-03-01,0.006257639756157379
2024-03-04,0.006426622077033638
2024-03-05,0.006656380259896674
2024-03-06,0.007400710690043012
2024-03-07,0.007138637576961419
2024-03-08,0.007185512802258892
2024-03-11,0.007189043430624709
2024-03-12,0.006911149439697491
2024-03-13,0.007033933036470085
2024-03-14,0.00685328863399362
2024-03-15,0.00669777121271159
2024-03-18,0.006647277373583696
2024-03-19,0.006529339810343819
2024-03-20,0.0064359573720429155
2024-03-21,0.0066582948600867106
2024-03-22,0.007310274712833178
2024-03-25,0.007008104093585478
2024-03-26,0.006729767903641317
2024-03-27,0.006459956332016159
2024-03-28,0.006635389331064338
2024-04-01,0.006402940238250899
2024-04-02,0.006319974684020875
2024-04-03,0.006313804795467316
2024-04-04,0.006085468581315683
2024-04-05,0.006505028007226289
2024-04-08,0.00671078235534971
2024-04-09,0.006419012202380055
2024-04-10,0.006226725499534904
2024-04-11,0.00655533507053664
2024-04-12,0.0076814208287362355
2024-04-15,0.007944174785845083
2024-04-16,0.008395483259177841
2024-04-17,0.008133636051631296
2024-04-18,0.007989525530761583
2024-04-19,0.007645289141962414
2024-04-22,0.007879480909402518
2024-04-23,0.00779424586771063
2024-04-24,0.007859164236613182
2024-04-25,0.007557533367302495
2024-04-26,0.007259892216444991
2024-04-29,0.007293008946236044
2024-04-30,0.007318665200952159
2024-05-01,0.008061458577846924
2024-05-02,0.007751810408000473
2024-05-03,0.007898197373941183
2024-05-06,0.009598107265647823
2024-05-07,0.009348389508704077
2024-05-08,0.008844112012204402
2024-05-09,0.008373576325396299
2024-05-10,0.00809537286932243
2024-05-13,0.0077242273019503
2024-05-14,0.0074935228312563605
2024-05-15,0.007264387257442166
2024-05-16,0.007675364585899749
2024-05-17,0.007328324608309464
2024-05-20,0.007046843549318659
2024-05-21,0.006805557107060612
2024-05-22,0.00655281883051576
2024-05-23,0.006386962622261934
2024-05-24,0.0066595629191373695
2024-05-28,0.006724130197584566
2024-05-29,0.00655817571808383
2024-05-30,0.006551184088993833
2024-05-31,0.0065581423706019045
2024-06-03,0.0065047617573063925
2024-06-04,0.006453082438889877
2024-06-05,0.006267974855617607
2024-06-06,0.006871676108555149
2024-06-07,0.006582228373563122
2024-06-10,0.006779983674899081
2024-06-11,0.006774357232531873
2024-06-12,0.008636670350691145
2024-06-13,0.008866692033543337
2024-06-14,0.008528274635230171
2024-06-17,0.008202508083939155
2024-06-18,0.008289285476461858
2024-06-20,0.007971501316828127
2024-06-21,0.007910474613776239
2024-06-24,0.007649478549328448
2024-06-25,0.007491656097319211
2024-06-26,0.007353659499680527
2024-06-27,0.0072800941062821254
2024-06-28,0.007013977296983063
2024-07-01,0.007033646081231709
2024-07-02,0.007235247242231029
2024-07-03,0.007308044664221554
2024-07-05,0.007224153727505749
2024-07-08,0.007394351478643744
2024-07-09,0.007118481622728576
2024-07-10,0.00682783171272889
2024-07-11,0.007067366998060602
2024-07-12,0.00774311325932376
2024-07-15,0.0075650995728278325
2024-07-16,0.007392878095984637
2024-07-17,0.007266574280659059
2024-07-18,0.008448760991706135
2024-07-19,0.008344037209038778
2024-07-22,0.00813068322694044
2024-07-23,0.008087591691374442
2024-07-24,0.007697275972624717
2024-07-25,0.009611222494513563
2024-07-26,0.00923783168153226
2024-07-29,0.008997269003510742
2024-07-30,0.008509661875808304
2024-07-31,0.008240850282689066
2024-08-01,0.009018759002745035
2024-08-02,0.009357154510897244
2024-08-05,0.009916046623846292
2024-08-06,0.01193739471222926
2024-08-07,0.011484520470354446
2024-08-08,0.010961895932696973
2024-08-09,0.011545570511021582
2024-08-12,0.01097659431193828
2024-08-13,0.010394363278206586
2024-08-14,0.010596725843875379
2024-08-15,0.009989763455728702
2024-08-16,0.010228351003011471
2024-08-19,0.009730200880555422
2024-08-20,0.00941238755651048
2024-08-21,0.008909688566378261
2024-08-22,0.008412213678293427
2024-08-23,0.008341911908608288
2024-08-26,0.008257439780696518
2024-08-27,0.007901558217125433
2024-08-28,0.007480882664122699
2024-08-29,0.0073182177182069905
2024-08-30,0.007084571796716692
2024-09-03,0.007095032442112126
2024-09-04,0.008694603692059578
2024-09-05,0.008301968701035499
2024-09-06,0.007915549405043413
2024-09-09,0.0085266881711069
2024-09-10,0.008357025755081501
2024-09-11,0.008011279680320157
2024-09-12,0.008155868011551468
2024-09-13,0.00795639792666123
2024-09-16,0.007615901594552878
2024-09-17,0.007707601994410397
2024-09-18,0.007326603810931771
2024-09-19,0.007216501751663189
2024-09-20,0.00856046821581686
2024-09-23,0.00813395775552804
2024-09-24,0.007757012391378647
2024-09-25,0.00741685616590165
2024-09-26,0.007091811670570801
2024-09-27,0.006862466605633403
2024-09-30,0.006600432886585527
2024-10-01,0.006634192752641544
2024-10-02,0.007153675104862616
2024-10-03,0.006835545656164
2024-10-04,0.006574080269623839
2024-10-07,0.006681408277686547
2024-10-08,0.0069465351051836485
2024-10-09,0.007184172815434733
2024-10-10,0.007116390025478944
2024-10-11,0.006793386926259331
2024-10-14,0.006620776311911686
2024-10-15,0.006672951754528182
2024-10-16,0.006782439917857358
2024-10-17,0.006555435048200341
2024-10-18,0.006353755482362687
2024-10-21,0.006269878812178498
2024-10-22,0.0061367496029389994
2024-10-23,0.005911730977670237
2024-10-24,0.00645999441672366
2024-10-25,0.006304201118963406
2024-10-28,0.006101530766605023
2024-10-29,0.005924186793817409
2024-10-30,0.005839494164099131
2024-10-31,0.00584187770932787
2024-11-01,0.007301327766396816
2024-11-04,0.007168531239984969
2024-11-05,0.0069126801478431995
2024-11-06,0.007020515359346967
2024-11-07,0.008432381724990683
2024-11-08,0.008581187873832125
2024-11-11,0.008192186399023613
2024-11-12,0.00796915207051195
2024-11-13,0.007624184700450348
2024-11-14,0.007314304245634504
2024-11-15,0.007182806861669138
2024-11-18,0.007732705837646318
2024-11-19,0.007589778441706853
2024-11-20,0.007317146512886916
2024-11-21,0.006991110601157247
2024-11-22,0.006757027042672289
2024-11-25,0.00654170045683158
2024-11-26,0.006724374719733723
2024-11-27,0.006587243443694264
2024-11-29,0.006416911884032131
2024-12-02,0.00642693838323019
2024-12-03,0.00635143085322459
2024-12-04,0.006226489069024501
2024-12-05,0.006278657317119
2024-12-06,0.006062970508342155
2024-12-09,0.005934266558626352
2024-12-10,0.006045873592778093
2024-12-11,0.005903294258004615
2024-12-12,0.006162277316923523
2024-12-13,0.0061357869046922055
2024-12-16,0.006015690252080086
2024-12-17,0.0061298827996120134
2024-12-18,0.006006350990363267
2024-12-19,0.008741183138734766
2024-12-20,0.008346601815199547
2024-12-23,0.008363480341275034
2024-12-24,0.008055630597253723
2024-12-26,0.008018495930555543
2024-12-27,0.007611503328650979
2024-12-30,0.007672001394845533
2024-12-31,0.007712726371163192
